[2026-08-17 22:51:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_REMOVE', 's': 11, 'op': 0, 'd': {'user_id': '884494904103944253', 'type': 0, 'message_id': '1539119447934111755', 'emoji': {'name': '👍', 'id': None}, 'channel_id': '1085007983978745916', 'burst': False, 'guild_id': '1085007673168248914'}}
[2026-08-17 22:51:15] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-17 22:51:15] [DEBUG   ] discord.client: Dispatching event raw_reaction_remove
[2026-08-17 22:51:15] [DEBUG   ] discord.client: Dispatching event reaction_remove
[2026-08-17 22:51:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_REMOVE', 's': 12, 'op': 0, 'd': {'user_id': '884494904103944253', 'type': 0, 'message_id': '1539119447934111755', 'emoji': {'name': '👎', 'id': None}, 'channel_id': '1085007983978745916', 'burst': False, 'guild_id': '1085007673168248914'}}
[2026-08-17 22:51:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-17 22:51:16] [DEBUG   ] discord.client: Dispatching event raw_reaction_remove
[2026-08-17 22:51:16] [DEBUG   ] discord.client: Dispatching event reaction_remove
[2026-08-17 22:51:43] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 12.
[2026-08-17 22:51:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-17 22:52:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 12.
[2026-08-17 22:52:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-17 22:53:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 12.
[2026-08-17 22:53:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-17 22:53:47] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 12.
[2026-08-17 22:53:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-17 22:54:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 12.
[2026-08-17 22:54:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-08-17 22:54:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_ADD', 's': 13, 'op': 0, 'd': {'user_id': '884494904103944253', 'type': 0, 'message_id': '1539119447934111755', 'message_author_id': '1539036263833673800', 'member': {'user': {'username': 'bige57', 'public_flags': 64, 'primary_guild': {'tag': 'CODE', 'identity_guild_id': '613425648685547541', 'identity_enabled': True, 'badge': 'fabe3300337b6abfa12443ade32c4ceb'}, 'id': '884494904103944253', 'global_name': 'BigE57', 'display_name_styles': None, 'display_name': 'BigE57', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '79e133b1f402510eb32fbd4400435efe'}, 'roles': ['1535153895884464179', '1539111182143852614'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-03-14T01:13:07.768000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'emoji': {'name': '👍', 'id': None}, 'channel_id': '1085007983978745916', 'burst': False, 'guild_id': '1085007673168248914'}}
[2026-08-17 22:54:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-17 22:54:50] [DEBUG   ] discord.client: Dispatching event raw_reaction_add
[2026-08-17 22:54:50] [DEBUG   ] discord.client: Dispatching event reaction_add
[2026-08-17 22:54:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_REMOVE', 's': 14, 'op': 0, 'd': {'user_id': '884494904103944253', 'type': 0, 'message_id': '1539119447934111755', 'emoji': {'name': '👍', 'id': None}, 'channel_id': '1085007983978745916', 'burst': False, 'guild_id': '1085007673168248914'}}
[2026-08-17 22:54:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-17 22:54:50] [DEBUG   ] discord.client: Dispatching event raw_reaction_remove
[2026-08-17 22:54:50] [DEBUG   ] discord.client: Dispatching event reaction_remove
[2026-08-17 22:54:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_REACTION_ADD', 's': 15, 'op': 0, 'd': {'user_id': '884494904103944253', 'type': 0, 'message_id': '1539119447934111755', 'message_author_id': '1539036263833673800', 'member': {'user': {'username': 'bige57', 'public_flags': 64, 'primary_guild': {'tag': 'CODE', 'identity_guild_id': '613425648685547541', 'identity_enabled': True, 'badge': 'fabe3300337b6abfa12443ade32c4ceb'}, 'id': '884494904103944253', 'global_name': 'BigE57', 'display_name_styles': None, 'display_name': 'BigE57', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '79e133b1f402510eb32fbd4400435efe'}, 'roles': ['1535153895884464179', '1539111182143852614'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2023-03-14T01:13:07.768000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'emoji': {'name': '👎', 'id': None}, 'channel_id': '1085007983978745916', 'burst': False, 'guild_id': '1085007673168248914'}}
[2026-08-17 22:54:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-08-17 22:54:51] [DEBUG   ] discord.client: Dispatching event raw_reaction_add
[2026-08-17 22:54:51] [DEBUG   ] discord.client: Dispatching event reaction_add
